date,Variant,share,Region,Variant__colour,variant_present,regional_levels,cdc_region,geographic_level,Region__colour,State_Abbreviation,WVAL_Category,Number_of_Sites,Time_Period,Coverage,state_abbr,state_latitude,state_longitude,fips,cdc_region__colour,id,data_source
2024-02-03,XBB,,National,#9FA8DA,yes,7.483453819960911,National,Aggregated,#1b9e77,,,,,,,,,,,1475,NWSS
2024-02-03,XBB.1.16,,National,#4527A0,yes,7.483453819960911,National,Aggregated,#1b9e77,,,,,,,,,,,1476,NWSS
2024-02-03,XBB.1.16.6,,National,#59A14F,yes,7.483453819960911,National,Aggregated,#1b9e77,,,,,,,,,,,1477,NWSS
2024-02-03,XBB.1.5,,National,#3F51B5,yes,7.483453819960911,National,Aggregated,#1b9e77,,,,,,,,,,,1478,NWSS
2024-02-03,XBB.1.9.1,,National,#304FFE,yes,7.483453819960911,National,Aggregated,#1b9e77,,,,,,,,,,,1479,NWSS
2024-02-03,XBB.2.3,,National,#F7BCDF,yes,7.483453819960911,National,Aggregated,#1b9e77,,,,,,,,,,,1480,NWSS
2024-02-03,XEC,,National,#4CA14C,yes,7.483453819960911,National,Aggregated,#1b9e77,,,,,,,,,,,1481,NWSS
2024-02-03,XEC.4,,National,#06BC61,yes,7.483453819960911,National,Aggregated,#1b9e77,,,,,,,,,,,1482,NWSS
2024-02-10,BA.2.86,,National,#D771F1,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1483,NWSS
2024-02-10,BA.5,,National,#80CBC4,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1484,NWSS
2024-02-10,BQ.1,,National,#006064,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1485,NWSS
2024-02-10,BQ.1.1,,National,#00838F,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1486,NWSS
2024-02-10,EG.5,,National,#FFBE7D,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1487,NWSS
2024-02-10,FL.1.5.1,,National,#8CD17D,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1488,NWSS
2024-02-10,HV.1,,National,#797765,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1489,NWSS
2024-02-10,JN.1,82.68,National,#660099,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1490,NWSS
2024-02-10,JN.1.11.1,,National,#5C9CF1,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1491,NWSS
2024-02-10,JN.1.7,,National,#CF15E8,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1492,NWSS
2024-02-10,KP.1.1.3,,National,#1EB3B6,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1493,NWSS
2024-02-10,KP.2,,National,#5875A1,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1494,NWSS
2024-02-10,KP.2.3,,National,#628DE8,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1495,NWSS
2024-02-10,KP.3,,National,#B06589,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1496,NWSS
2024-02-10,KP.3.1.1,,National,#2F92A1,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1497,NWSS
2024-02-10,LB.1,,National,#795653,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1498,NWSS
2024-02-10,LP.8.1,,National,#FF860C,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1499,NWSS
2024-02-10,Other,17.32,National,#808080,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1500,NWSS
2024-02-10,XBB,,National,#9FA8DA,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1501,NWSS
2024-02-10,XBB.1.16,,National,#4527A0,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1502,NWSS
2024-02-10,XBB.1.16.6,,National,#59A14F,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1503,NWSS
2024-02-10,XBB.1.5,,National,#3F51B5,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1504,NWSS
2024-02-10,XBB.1.9.1,,National,#304FFE,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1505,NWSS
2024-02-10,XBB.2.3,,National,#F7BCDF,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1506,NWSS
2024-02-10,XEC,,National,#4CA14C,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1507,NWSS
2024-02-10,XEC.4,,National,#06BC61,yes,7.59983760707002,National,Aggregated,#1b9e77,,,,,,,,,,,1508,NWSS
2024-02-17,BA.2.86,,National,#D771F1,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1509,NWSS
2024-02-17,BA.5,,National,#80CBC4,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1510,NWSS
2024-02-17,BQ.1,,National,#006064,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1511,NWSS
2024-02-17,BQ.1.1,,National,#00838F,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1512,NWSS
2024-02-17,EG.5,,National,#FFBE7D,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1513,NWSS
2024-02-17,FL.1.5.1,,National,#8CD17D,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1514,NWSS
2024-02-17,HV.1,,National,#797765,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1515,NWSS
2024-02-17,JN.1,82.64,National,#660099,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1516,NWSS
2024-02-17,JN.1.11.1,,National,#5C9CF1,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1517,NWSS
2024-02-17,JN.1.7,,National,#CF15E8,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1518,NWSS
2024-02-17,KP.1.1.3,,National,#1EB3B6,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1519,NWSS
2024-02-17,KP.2,,National,#5875A1,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1520,NWSS
2024-02-17,KP.2.3,,National,#628DE8,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1521,NWSS
2024-02-17,KP.3,,National,#B06589,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1522,NWSS
2024-02-17,KP.3.1.1,,National,#2F92A1,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1523,NWSS
2024-02-17,LB.1,,National,#795653,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1524,NWSS
2024-02-17,LP.8.1,,National,#FF860C,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1525,NWSS
2024-02-17,Other,17.36,National,#808080,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1526,NWSS
2024-02-17,XBB,,National,#9FA8DA,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1527,NWSS
2024-02-17,XBB.1.16,,National,#4527A0,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1528,NWSS
2024-02-17,XBB.1.16.6,,National,#59A14F,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1529,NWSS
2024-02-17,XBB.1.5,,National,#3F51B5,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1530,NWSS
2024-02-17,XBB.1.9.1,,National,#304FFE,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1531,NWSS
2024-02-17,XBB.2.3,,National,#F7BCDF,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1532,NWSS
2024-02-17,XEC,,National,#4CA14C,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1533,NWSS
2024-02-17,XEC.4,,National,#06BC61,yes,7.489119357559228,National,Aggregated,#1b9e77,,,,,,,,,,,1534,NWSS
2024-02-24,BA.2.86,,National,#D771F1,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1535,NWSS
2024-02-24,BA.5,,National,#80CBC4,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1536,NWSS
2024-02-24,BQ.1,,National,#006064,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1537,NWSS
2024-02-24,BQ.1.1,,National,#00838F,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1538,NWSS
2024-02-24,EG.5,,National,#FFBE7D,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1539,NWSS
2024-02-24,FL.1.5.1,,National,#8CD17D,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1540,NWSS
2024-02-24,HV.1,,National,#797765,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1541,NWSS
2024-02-24,JN.1,81.48,National,#660099,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1542,NWSS
2024-02-24,JN.1.11.1,,National,#5C9CF1,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1543,NWSS
2024-02-24,JN.1.7,6.11,National,#CF15E8,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1544,NWSS
2024-02-24,KP.1.1.3,,National,#1EB3B6,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1545,NWSS
2024-02-24,KP.2,,National,#5875A1,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1546,NWSS
2024-02-24,KP.2.3,,National,#628DE8,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1547,NWSS
2024-02-24,KP.3,,National,#B06589,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1548,NWSS
2024-02-24,KP.3.1.1,,National,#2F92A1,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1549,NWSS
2024-02-24,LB.1,,National,#795653,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1550,NWSS
2024-02-24,LP.8.1,,National,#FF860C,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1551,NWSS
2024-02-24,Other,12.41,National,#808080,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1552,NWSS
2024-02-24,XBB,,National,#9FA8DA,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1553,NWSS
2024-02-24,XBB.1.16,,National,#4527A0,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1554,NWSS
2024-02-24,XBB.1.16.6,,National,#59A14F,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1555,NWSS
2024-02-24,XBB.1.5,,National,#3F51B5,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1556,NWSS
2024-02-24,XBB.1.9.1,,National,#304FFE,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1557,NWSS
2024-02-24,XBB.2.3,,National,#F7BCDF,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1558,NWSS
2024-02-24,XEC,,National,#4CA14C,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1559,NWSS
2024-02-24,XEC.4,,National,#06BC61,yes,6.949542734061403,National,Aggregated,#1b9e77,,,,,,,,,,,1560,NWSS
2024-03-02,BA.2.86,,National,#D771F1,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1561,NWSS
2024-03-02,BA.5,,National,#80CBC4,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1562,NWSS
2024-03-02,BQ.1,,National,#006064,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1563,NWSS
2024-03-02,BQ.1.1,,National,#00838F,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1564,NWSS
2024-03-02,EG.5,,National,#FFBE7D,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1565,NWSS
2024-03-02,FL.1.5.1,,National,#8CD17D,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1566,NWSS
2024-03-02,HV.1,,National,#797765,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1567,NWSS
2024-03-02,JN.1,80.29,National,#660099,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1568,NWSS
2024-03-02,JN.1.11.1,,National,#5C9CF1,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1569,NWSS
2024-03-02,JN.1.7,8.23,National,#CF15E8,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1570,NWSS
2024-03-02,KP.1.1.3,,National,#1EB3B6,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1571,NWSS
2024-03-02,KP.2,,National,#5875A1,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1572,NWSS
2024-03-02,KP.2.3,,National,#628DE8,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1573,NWSS
2024-03-02,KP.3,,National,#B06589,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1574,NWSS
2024-03-02,KP.3.1.1,,National,#2F92A1,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1575,NWSS
2024-03-02,LB.1,,National,#795653,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1576,NWSS
2024-03-02,LP.8.1,,National,#FF860C,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1577,NWSS
2024-03-02,Other,11.47,National,#808080,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1578,NWSS
2024-03-02,XBB,,National,#9FA8DA,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1579,NWSS
2024-03-02,XBB.1.16,,National,#4527A0,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1580,NWSS
2024-03-02,XBB.1.16.6,,National,#59A14F,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1581,NWSS
2024-03-02,XBB.1.5,,National,#3F51B5,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1582,NWSS
2024-03-02,XBB.1.9.1,,National,#304FFE,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1583,NWSS
2024-03-02,XBB.2.3,,National,#F7BCDF,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1584,NWSS
2024-03-02,XEC,,National,#4CA14C,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1585,NWSS
2024-03-02,XEC.4,,National,#06BC61,yes,5.490731585574785,National,Aggregated,#1b9e77,,,,,,,,,,,1586,NWSS
2024-03-09,BA.2.86,,National,#D771F1,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1587,NWSS
2024-03-09,BA.5,,National,#80CBC4,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1588,NWSS
2024-03-09,BQ.1,,National,#006064,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1589,NWSS
2024-03-09,BQ.1.1,,National,#00838F,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1590,NWSS
2024-03-09,EG.5,,National,#FFBE7D,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1591,NWSS
2024-03-09,FL.1.5.1,,National,#8CD17D,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1592,NWSS
2024-03-09,HV.1,,National,#797765,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1593,NWSS
2024-03-09,JN.1,78.47,National,#660099,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1594,NWSS
2024-03-09,JN.1.11.1,,National,#5C9CF1,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1595,NWSS
2024-03-09,JN.1.7,9.08,National,#CF15E8,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1596,NWSS
2024-03-09,KP.1.1.3,,National,#1EB3B6,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1597,NWSS
2024-03-09,KP.2,,National,#5875A1,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1598,NWSS
2024-03-09,KP.2.3,,National,#628DE8,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1599,NWSS
2024-03-09,KP.3,,National,#B06589,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1600,NWSS
2024-03-09,KP.3.1.1,,National,#2F92A1,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1601,NWSS
2024-03-09,LB.1,,National,#795653,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1602,NWSS
2024-03-09,LP.8.1,,National,#FF860C,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1603,NWSS
2024-03-09,Other,12.45,National,#808080,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1604,NWSS
2024-03-09,XBB,,National,#9FA8DA,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1605,NWSS
2024-03-09,XBB.1.16,,National,#4527A0,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1606,NWSS
2024-03-09,XBB.1.16.6,,National,#59A14F,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1607,NWSS
2024-03-09,XBB.1.5,,National,#3F51B5,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1608,NWSS
2024-03-09,XBB.1.9.1,,National,#304FFE,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1609,NWSS
2024-03-09,XBB.2.3,,National,#F7BCDF,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1610,NWSS
2024-03-09,XEC,,National,#4CA14C,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1611,NWSS
2024-03-09,XEC.4,,National,#06BC61,yes,4.520333143476606,National,Aggregated,#1b9e77,,,,,,,,,,,1612,NWSS
2024-03-16,BA.2.86,,National,#D771F1,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1613,NWSS
2024-03-16,BA.5,,National,#80CBC4,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1614,NWSS
2024-03-16,BQ.1,,National,#006064,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1615,NWSS
2024-03-16,BQ.1.1,,National,#00838F,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1616,NWSS
2024-03-16,EG.5,,National,#FFBE7D,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1617,NWSS
2024-03-16,FL.1.5.1,,National,#8CD17D,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1618,NWSS
2024-03-16,HV.1,,National,#797765,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1619,NWSS
2024-03-16,JN.1,75.37,National,#660099,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1620,NWSS
2024-03-16,JN.1.11.1,,National,#5C9CF1,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1621,NWSS
2024-03-16,JN.1.7,9.28,National,#CF15E8,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1622,NWSS
2024-03-16,KP.1.1.3,,National,#1EB3B6,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1623,NWSS
2024-03-16,KP.2,,National,#5875A1,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1624,NWSS
2024-03-16,KP.2.3,,National,#628DE8,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1625,NWSS
2024-03-16,KP.3,,National,#B06589,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1626,NWSS
2024-03-16,KP.3.1.1,,National,#2F92A1,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1627,NWSS
2024-03-16,LB.1,,National,#795653,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1628,NWSS
2024-03-16,LP.8.1,,National,#FF860C,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1629,NWSS
2024-03-16,Other,15.34,National,#808080,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1630,NWSS
2024-03-16,XBB,,National,#9FA8DA,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1631,NWSS
2024-03-16,XBB.1.16,,National,#4527A0,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1632,NWSS
2024-03-16,XBB.1.16.6,,National,#59A14F,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1633,NWSS
2024-03-16,XBB.1.5,,National,#3F51B5,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1634,NWSS
2024-03-16,XBB.1.9.1,,National,#304FFE,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1635,NWSS
2024-03-16,XBB.2.3,,National,#F7BCDF,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1636,NWSS
2024-03-16,XEC,,National,#4CA14C,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1637,NWSS
2024-03-16,XEC.4,,National,#06BC61,yes,3.3296717467512136,National,Aggregated,#1b9e77,,,,,,,,,,,1638,NWSS
2024-03-23,BA.2.86,,National,#D771F1,yes,2.7918722123938338,National,Aggregated,#1b9e77,,,,,,,,,,,1639,NWSS
2024-03-23,BA.5,,National,#80CBC4,yes,2.7918722123938338,National,Aggregated,#1b9e77,,,,,,,,,,,1640,NWSS
2024-03-23,BQ.1,,National,#006064,yes,2.7918722123938338,National,Aggregated,#1b9e77,,,,,,,,,,,1641,NWSS
